Customer_ID,Customer_Age,Customer_Gender
59259,30,Female
59264,30,Male
59266,26,Male
59267,18,Female
59268,35,Female
59269,19,Male
59271,41,Female
59273,31,Female
59274,43,Male
59275,30,Male
59276,52,Male
59277,45,Female
59280,51,Male
59283,32,Male
59285,49,Male
59287,26,Male
59288,41,Female
59290,18,Female
59291,65,Male
59292,28,Female
59294,32,Male
59297,37,Female
59298,41,Female
59300,27,Female
59306,32,Female
59307,36,Male
59308,30,Female
59310,39,Female
59312,41,Female
59313,33,Male
59314,21,Female
59316,30,Male
59318,19,Male
59319,31,Female
59320,20,Female
59321,25,Female
59323,18,Female
59324,29,Female
59328,25,Male
59329,30,Female
59330,21,Male
59331,23,Male
59334,38,Male
59335,23,Other
59336,33,Male
59339,32,Female
59343,33,Male
59345,52,Male
59346,31,Female
59347,26,Female
59349,38,Male
59352,47,Female
59354,42,Female
59356,28,Female
59357,60,Male
59359,32,Male
59360,19,Female
59362,28,Female
59363,23,Female
59364,21,Female
59365,33,Male
59368,27,Female
59369,49,Female
59370,21,Female
59371,30,Female
59373,32,Male
59375,30,Male
59376,39,Female
59381,39,Female
59382,28,Male
59383,53,Male
59386,33,Male
59387,35,Male
59389,25,Female
59391,26,Male
59392,20,Female
59394,26,Male
59395,28,Female
59396,18,Female
59398,30,Female
59399,22,Female
59400,58,Male
59404,27,Female
59405,18,Female
59406,36,Female
59407,25,Male
59409,46,Male
59411,26,Male
59413,18,Male
59414,45,Male
59416,28,Female
59417,27,Male
59418,43,Male
59420,28,Female
59421,23,Female
59422,32,Male
59426,20,Male
59427,47,Female
59429,22,Female
59430,68,Male
59432,22,Male
59435,40,Female
59437,23,Male
59439,30,Female
59442,29,Female
59444,20,Female
59445,38,Male
59447,31,Other
59448,31,Male
59449,23,Male
59450,31,Male
59455,29,Female
59456,40,Female
59457,43,Female
59458,41,Female
59459,31,Female
59460,36,Male
59461,29,Female
59462,40,Female
59463,29,Female
59465,30,Female
59467,52,Male
59468,29,Female
59469,27,Male
59472,22,Female
59473,36,Male
59475,47,Female
59476,28,Female
59477,33,Female
59480,23,Female
59481,32,Male
59482,25,Female
59484,19,Male
59485,27,Female
59486,42,Female
59488,26,Female
59492,25,Male
59494,31,Male
59495,18,Female
59496,20,Male
59498,38,Male
59499,38,Male
59500,22,Male
59503,33,Female
59504,43,Male
59505,28,Female
59506,29,Female
59507,28,Female
59508,36,Male
59510,22,Male
59511,26,Male
59513,29,Male
59514,38,Female
59516,32,Male
59517,51,Male
59518,47,Female
59520,29,Male
59521,20,Female
59522,65,Female
59523,18,Male
59525,22,Female
59526,35,Female
59528,32,Female
59530,48,Female
59531,61,Male
59533,25,Female
59534,27,Female
59536,43,Female
59539,38,Female
59541,26,Female
59545,35,Male
59546,28,Female
59551,40,Female
59552,38,Male
59553,20,Female
59556,27,Male
59557,35,Female
59558,25,Female
59559,22,Female
59562,22,Female
59564,21,Female
59566,25,Female
59567,39,Female
59571,37,Male
59572,29,Male
59573,21,Female
59574,28,Male
59576,18,Female
59578,28,Male
59579,30,Male
59580,35,Female
59581,37,Female
59582,20,Male
59584,26,Female
59586,43,Other
59587,36,Male
59591,31,Male
59592,42,Other
59593,50,Female
59596,27,Female
59597,30,Male
59601,31,Female
59602,39,Female
59604,31,Female
59605,22,Female
59606,39,Female
59607,31,Female
59608,30,Female
59609,36,Female
59610,48,Female
59611,65,Male
59613,32,Male
59615,49,Female
59616,22,Female
59618,46,Male
59619,18,Female
59622,47,Female
59624,69,Female
59625,41,Female
59628,25,Male
59629,25,Male
59631,66,Male
59634,35,Male
59635,31,Male
59636,40,Male
59638,35,Male
59639,32,Male
59640,20,Female
59644,37,Male
59646,43,Female
59648,32,Female
59649,46,Female
59650,60,Female
59653,33,Female
59654,61,Other
59656,35,Female
59658,25,Female
59659,39,Male
59661,25,Male
59666,23,Female
59670,40,Male
59671,23,Female
59672,43,Female
59673,52,Female
59674,32,Female
59676,18,Female
59677,42,Male
59678,42,Male
59681,42,Female
59682,42,Male
59683,32,Female
59686,52,Male
59687,41,Male
59688,29,Male
59689,26,Female
59691,32,Male
59692,49,Male
59693,26,Female
59694,51,Male
59696,37,Female
59698,18,Female
59702,42,Male
59707,27,Male
59709,38,Female
59710,25,Male
59714,41,Female
59716,31,Male
59717,28,Male
59718,33,Male
59722,40,Female
59723,31,Female
59724,57,Male
59726,43,Female
59728,41,Male
59729,22,Female
59731,26,Male
59732,19,Male
59734,53,Female
59736,51,Male
59737,30,Female
59739,19,Female
59740,31,Female
59741,23,Male
59742,53,Female
59743,42,Male
59744,56,Female
59745,27,Female
59746,22,Male
59747,22,Male
59748,21,Female
59749,46,Female
59751,36,Male
59752,37,Female
59754,27,Female
59756,36,Male
59759,50,Female
59760,45,Female
59761,26,Male
59762,19,Male
59763,42,Female
59764,40,Female
59766,35,Male
59767,49,Female
59769,28,Male
59774,51,Female
59775,30,Male
59779,29,Male
59780,20,Female
59783,32,Male
59784,26,Female
59785,23,Male
59786,26,Male
59790,25,Male
59792,30,Female
59793,35,Male
59794,32,Female
59795,35,Female
59797,27,Male
59798,43,Female
59799,22,Female
59800,30,Male
59802,28,Male
59803,48,Female
59804,37,Female
59805,19,Male
59807,32,Female
59808,48,Female
59810,51,Male
59812,30,Male
59814,38,Female
59816,46,Male
59817,28,Male
59818,18,Male
59819,23,Male
59821,37,Male
59822,43,Female
59823,38,Female
59824,67,Female
59826,31,Female
59830,26,Female
59831,39,Female
59834,21,Female
59836,25,Male
59838,30,Female
59839,19,Male
59840,56,Female
59842,37,Male
59843,29,Male
59845,48,Female
59846,29,Female
59847,19,Female
59848,26,Female
59849,62,Female
59852,31,Male
59855,31,Female
59856,22,Female
59858,29,Male
59859,39,Female
59861,32,Female
59863,27,Male
59867,29,Male
59868,38,Female
59869,26,Male
59870,35,Male
59871,23,Male
59872,40,Male
59874,63,Female
59876,39,Female
59877,33,Female
59878,22,Male
59881,23,Male
59890,25,Female
59891,22,Female
59892,31,Female
59897,31,Female
59898,26,Female
59900,64,Female
59901,30,Female
59904,28,Female
59906,28,Male
59909,32,Male
59910,27,Female
59911,19,Female
59913,25,Female
59914,31,Male
59916,45,Female
59918,25,Female
59919,27,Female
59921,28,Male
59922,21,Female
59925,25,Female
59928,21,Female
59929,19,Male
59930,63,Male
59931,31,Female
59932,20,Female
59934,33,Male
59937,30,Male
59938,26,Male
59939,23,Female
59943,60,Male
59944,29,Male
59945,46,Female
59946,29,Female
59950,41,Female
59952,33,Male
59953,26,Female
59955,32,Female
59956,19,Male
59957,18,Female
59959,23,Female
59961,28,Male
59963,19,Male
59964,22,Female
59965,65,Other
59967,31,Male
59971,22,Male
59972,28,Female
59974,47,Female
59976,22,Male
59977,36,Male
59979,26,Male
59981,27,Male
59984,28,Female
59986,43,Female
59988,22,Female
59989,41,Female
59990,39,Female
59991,37,Female
59992,32,Female
59997,39,Female
59998,32,Female
60000,21,Male
60002,26,Male
60004,41,Female
60007,20,Male
60009,26,Female
60010,19,Male
60012,28,Female
60013,50,Female
60014,52,Female
60016,51,Male
60017,48,Female
60018,22,Female
60019,29,Male
60020,40,Female
60021,22,Male
60023,30,Male
60028,36,Male
60030,22,Female
60032,29,Female
60035,32,Male
60036,29,Male
60038,26,Female
60040,23,Male
60043,19,Female
60044,43,Female
60045,28,Male
60046,33,Female
60047,30,Female
60048,19,Male
60050,42,Male
60051,25,Female
60052,27,Female
60053,49,Female
60055,18,Female
60056,30,Female
60057,23,Female
60058,39,Male
60060,43,Male
60062,27,Female
60063,18,Female
60064,25,Female
60065,22,Male
60066,28,Male
60067,40,Female
60068,32,Female
60070,18,Female
60072,19,Male
60073,20,Female
60074,37,Male
60075,31,Male
60076,50,Female
60077,33,Male
60078,25,Male
60079,48,Female
60081,22,Male
60082,41,Male
60083,40,Male
60084,32,Other
60085,37,Female
60086,30,Female
60088,33,Male
60089,18,Male
60090,50,Male
60091,19,Male
60094,19,Female
60095,29,Male
60098,42,Female
60101,32,Male
60103,29,Female
60105,26,Female
60106,19,Male
60107,37,Female
60108,41,Male
60109,37,Other
60110,40,Female
60111,27,Female
60114,22,Female
60115,25,Female
60118,49,Male
60121,45,Male
60122,41,Female
60123,48,Male
60125,23,Female
60127,52,Female
60130,25,Female
60131,36,Female
60132,26,Male
60133,29,Male
60135,58,Female
60136,30,Female
60137,33,Male
60138,53,Male
60140,41,Male
60141,27,Male
60148,27,Female
60150,30,Female
60152,18,Male
60153,49,Female
60155,49,Male
60157,40,Male
60158,25,Female
60159,32,Female
60160,23,Male
60161,23,Female
60163,28,Male
60166,38,Female
60167,41,Female
60169,21,Female
60170,19,Male
60171,27,Male
60172,25,Male
60173,35,Female
60174,26,Male
60175,67,Male
60179,19,Female
60181,23,Female
60183,18,Male
60184,18,Female
60189,62,Female
60190,30,Male
60191,39,Female
60192,35,Male
60193,29,Male
60194,26,Female
60196,47,Male
60199,29,Female
60200,32,Female
60202,63,Male
60203,35,Female
60204,27,Male
60206,27,Male
60208,26,Female
60210,31,Female
60211,45,Male
60213,68,Female
60214,19,Male
60215,40,Male
60216,21,Male
60217,37,Male
60219,30,Female
60220,31,Female
60221,48,Female
60222,28,Female
60224,35,Male
60226,40,Male
60228,27,Female
60229,22,Female
60233,49,Female
60234,28,Male
60237,19,Female
60239,39,Female
60240,25,Male
60242,50,Male
60244,49,Female
60246,30,Female
60248,28,Female
60249,43,Male
60250,25,Female
60251,37,Male
60253,37,Female
60255,33,Male
60256,41,Male
60258,62,Female
60260,20,Male
60262,21,Female
60263,25,Male
60264,52,Male
60266,33,Female
60270,41,Female
60272,39,Male
60273,39,Female
60275,30,Female
60276,30,Female
60277,18,Female
60278,41,Female
60280,30,Male
60282,56,Male
60283,26,Female
60285,36,Female
60288,25,Female
60290,22,Male
60291,49,Female
60292,66,Female
60293,40,Female
60295,51,Male
60299,26,Male
60300,47,Male
60301,31,Male
60302,30,Female
60303,19,Male
60306,27,Female
60308,43,Female
60309,42,Female
60312,68,Male
60313,26,Female
60314,30,Female
60316,31,Male
60317,30,Female
60318,43,Male
60319,25,Male
60320,39,Male
60321,37,Male
60322,27,Female
60323,48,Male
60326,53,Male
60327,20,Female
60329,20,Female
60330,50,Female
60331,40,Male
60333,36,Male
60336,31,Male
60338,38,Female
60339,21,Male
60341,47,Female
60342,35,Female
60343,50,Female
60344,32,Female
60345,29,Female
60349,35,Female
60351,19,Female
60352,23,Female
60354,50,Female
60355,28,Female
60356,27,Female
60357,50,Male
60358,33,Male
60359,38,Male
60360,29,Male
60361,33,Female
60363,29,Male
60364,64,Male
60367,33,Female
60368,46,Male
60370,37,Female
60371,26,Male
60372,25,Female
60373,28,Female
60374,33,Female
60375,23,Male
60376,36,Female
60377,23,Female
60378,37,Female
60379,33,Female
60380,20,Male
60385,60,Female
60388,43,Male
60389,30,Male
60390,38,Female
60391,33,Female
60392,40,Female
60395,22,Female
60396,36,Female
60397,40,Male
60398,23,Female
60399,23,Female
60400,67,Female
60401,25,Male
60402,59,Male
60403,25,Male
60405,49,Male
60411,27,Male
60412,40,Male
60413,21,Female
60414,48,Female
60417,47,Male
60418,27,Male
60421,69,Female
60423,53,Female
60424,35,Male
60425,26,Male
60426,25,Female
60428,23,Female
60429,35,Female
60430,46,Male
60434,20,Female
60435,21,Female
60436,35,Male
60439,41,Male
60441,29,Female
60445,22,Female
60447,37,Male
60452,29,Male
60454,38,Male
60455,38,Male
60457,53,Female
60459,48,Male
60460,48,Male
60465,58,Male
60467,56,Other
60469,19,Male
60470,27,Male
60473,22,Female
60474,35,Female
60475,22,Female
60476,35,Female
60479,18,Male
60481,31,Female
60483,31,Male
60484,46,Female
60485,32,Female
60486,40,Female
60487,37,Female
60489,26,Male
60490,41,Female
60491,36,Female
60492,18,Male
60493,37,Male
60495,64,Female
60498,19,Male
60501,39,Other
60502,45,Female
60503,50,Male
60504,26,Male
60505,26,Female
60506,29,Female
60507,43,Female
60508,20,Female
60509,32,Female
60511,22,Female
60512,66,Male
60514,21,Male
60515,30,Female
60516,26,Female
60518,53,Male
60520,20,Male
60522,25,Male
60523,19,Female
60524,23,Female
60525,26,Female
60526,33,Male
60528,51,Male
60529,25,Female
60531,32,Female
60532,52,Female
60533,22,Female
60534,28,Male
60535,43,Female
60537,22,Male
60538,25,Male
60540,23,Female
60541,38,Male
60543,57,Male
60546,36,Female
60547,18,Female
60551,21,Female
60552,37,Male
60553,22,Female
60554,21,Female
60557,30,Female
60558,21,Female
60559,30,Female
60560,25,Female
60561,55,Male
60562,23,Male
60565,67,Female
60567,41,Male
60572,32,Female
60574,40,Male
60575,22,Male
60576,29,Male
60577,52,Female
60578,38,Male
60579,37,Female
60580,37,Male
60582,43,Male
60584,22,Male
60586,36,Male
60587,21,Female
60590,37,Male
60591,30,Female
60593,40,Female
60594,32,Female
60595,45,Female
60598,33,Female
60600,28,Female
60602,26,Male
60603,52,Male
60605,21,Male
60608,27,Male
60609,27,Female
60613,33,Male
60616,18,Female
60617,20,Female
60618,29,Male
60620,25,Female
60622,35,Male
60624,25,Female
60625,27,Female
60629,35,Female
60630,41,Male
60631,18,Female
60632,41,Female
60633,49,Female
60636,25,Female
60638,63,Female
60643,51,Female
60644,20,Female
60645,19,Male
60646,38,Female
60650,30,Female
60651,18,Male
60652,37,Female
60653,18,Female
60654,63,Male
60655,30,Male
60656,25,Male
60658,36,Female
60659,40,Male
60660,37,Male
60661,23,Male
60662,38,Male
60663,32,Male
60664,33,Male
60666,18,Male
60667,25,Male
60668,30,Male
60669,40,Male
60670,21,Male
60672,20,Female
60673,30,Male
60674,18,Female
60675,35,Female
60678,33,Female
60679,28,Female
60681,67,Male
60682,26,Male
60684,37,Male
60685,20,Male
60686,37,Female
60688,27,Female
60689,23,Female
60690,68,Male
60691,31,Female
60693,20,Male
60694,19,Female
60696,35,Female
60698,41,Female
60701,25,Female
60702,38,Male
60706,49,Male
60707,22,Male
60708,27,Female
60716,22,Female
60717,48,Male
60718,41,Female
60719,25,Male
60720,49,Female
60722,20,Other
60723,20,Female
60724,21,Male
60727,21,Female
60728,31,Male
60729,18,Female
60730,30,Female
60732,43,Male
60734,32,Male
60735,42,Female
60739,53,Female
60740,28,Male
60744,33,Male
60745,22,Male
60750,19,Male
60751,67,Female
60752,37,Female
60754,47,Female
60755,30,Male
60756,27,Female
60758,18,Male
60762,46,Male
60763,38,Male
60764,43,Female
60765,58,Male
60766,19,Female
60769,38,Male
60772,55,Male
60774,42,Male
60779,19,Female
60780,26,Female
60781,18,Female
60784,29,Female
60786,31,Female
60789,35,Female
60790,28,Female
60791,47,Female
60796,26,Female
60797,26,Female
60798,41,Female
60801,33,Male
60802,22,Female
60804,57,Female
60806,21,Female
60810,29,Female
60815,32,Male
60819,23,Male
60820,45,Male
60821,39,Female
60823,22,Male
60825,42,Female
60826,50,Male
60827,46,Male
60829,21,Male
60831,20,Female
60832,20,Female
60834,26,Female
60835,46,Female
60839,29,Female
60841,39,Female
60842,26,Male
60844,19,Female
60845,27,Male
60846,53,Male
60848,30,Male
60849,42,Female
60851,32,Male
60855,21,Female
60857,25,Male
60858,19,Female
60859,45,Male
60860,40,Male
60862,42,Female
60863,63,Female
60865,38,Female
60867,41,Male
60868,31,Female
60869,27,Female
60870,28,Female
60871,21,Male
60873,30,Female
60874,35,Female
60876,31,Male
60878,32,Male
60880,51,Female
60881,43,Female
60882,40,Female
60883,40,Female
60884,19,Male
60885,43,Male
60886,56,Female
60887,22,Female
60888,32,Male
60892,27,Male
60894,27,Male
60895,65,Female
60897,33,Male
60899,18,Male
60900,51,Male
60901,21,Male
60902,37,Female
60907,50,Female
60910,48,Male
60912,32,Female
60913,19,Female
60914,36,Female
60916,18,Male
60917,31,Female
60918,20,Male
60920,33,Female
60921,18,Female
60923,18,Male
60925,30,Female
60927,50,Male
60929,37,Male
60931,48,Male
60934,20,Female
60935,26,Female
60936,20,Male
60939,29,Male
60940,48,Female
60941,32,Female
60946,46,Female
60947,20,Male
60949,20,Female
60952,23,Female
60953,22,Female
60954,36,Female
60955,47,Other
60956,18,Female
60957,31,Female
60958,29,Male
60959,19,Female
60961,28,Female
60967,41,Male
60969,22,Male
60971,39,Male
60973,35,Female
60974,23,Male
60975,41,Female
60976,39,Female
60980,52,Female
60983,20,Male
60985,30,Female
60987,22,Female
60988,32,Female
60991,29,Female
60992,21,Female
60993,42,Male
60994,38,Male
60997,68,Male
60999,26,Male
61000,63,Male
61001,55,Male
61003,32,Male
61004,25,Female
61007,21,Male
61012,31,Male
61016,29,Female
61019,37,Male
61020,26,Female
61021,29,Female
61023,45,Male
61026,53,Male
61028,41,Female
61029,22,Female
61030,47,Female
61031,47,Female
61033,31,Male
61034,50,Female
61035,45,Female
61036,40,Male
61037,25,Male
61039,36,Female
61040,27,Male
61042,23,Female
61043,36,Female
61044,31,Female
61045,29,Female
61047,46,Male
61048,60,Male
61050,26,Male
61051,23,Female
61052,29,Male
61053,39,Female
61054,20,Male
61055,30,Female
61056,20,Male
61057,22,Male
61058,18,Female
61063,41,Female
61064,45,Female
61066,30,Male
61067,21,Female
61068,22,Female
61069,39,Female
61070,22,Male
61071,26,Male
61073,26,Female
61074,58,Male
61075,25,Female
61077,42,Male
61082,66,Male
61083,35,Female
61084,27,Female
61085,30,Female
61087,43,Female
61088,35,Male
61091,27,Male
61092,51,Female
61093,52,Female
61094,22,Male
61096,23,Female
61098,26,Female
61100,25,Male
61103,28,Male
61104,31,Female
61105,42,Female
61107,23,Male
61111,32,Female
61112,47,Female
61118,18,Female
61121,27,Female
61122,26,Male
61123,27,Female
61124,21,Female
61125,30,Female
61126,46,Male
61129,35,Male
61130,48,Female
61131,27,Male
61132,33,Male
61133,21,Female
61134,46,Male
61135,45,Male
61137,37,Female
61140,32,Male
61141,31,Male
61142,38,Female
61143,45,Female
61146,28,Male
61147,49,Female
61150,51,Female
61151,36,Male
61153,49,Female
61154,33,Male
61156,22,Female
61157,25,Female
61158,28,Male
61160,28,Female
61161,31,Female
61162,20,Female
61163,36,Female
61164,33,Male
61166,36,Female
61167,37,Female
61168,37,Male
61169,23,Male
61170,33,Female
61171,31,Male
61174,42,Male
61175,47,Male
61179,20,Female
61180,35,Female
61181,33,Female
61183,35,Male
61184,22,Male
61187,19,Female
61191,50,Male
61195,45,Female
61197,30,Female
61200,39,Male
61203,20,Female
61205,51,Female
61206,46,Male
61207,47,Male
61209,25,Male
61210,30,Male
61211,29,Male
61212,32,Female
61213,42,Female
61215,30,Female
61216,60,Male
61218,25,Male
61219,31,Male
61220,19,Female
61221,42,Male
61224,30,Female
61226,29,Female
61228,21,Female
61230,48,Female
61231,29,Male
61232,21,Male
61234,27,Female
61238,26,Female
61239,29,Female
61240,39,Male
61246,36,Male
61247,35,Other
61248,22,Male
61250,27,Female
61251,25,Male
61252,35,Male
61254,48,Female
61255,33,Male
61256,19,Female
61257,32,Male
61260,36,Female
61264,38,Female
61268,40,Female
61269,59,Male
61270,38,Male
61271,35,Female
61272,27,Female
61273,39,Female
61275,52,Male
61276,32,Male
61277,33,Male
61279,30,Female
61281,18,Male
61282,29,Male
61284,36,Male
61286,37,Male
61287,31,Male
61288,20,Male
61289,36,Male
61291,27,Male
61292,22,Female
61296,37,Male
61297,22,Female
61301,36,Male
61303,30,Male
61305,25,Male
61307,19,Female
61308,48,Male
61309,28,Female
61311,46,Female
61313,30,Male
61315,33,Male
61317,42,Male
61324,32,Male
61326,35,Male
61327,20,Male
61334,20,Female
61335,39,Female
61342,23,Female
61345,41,Male
61347,42,Female
61360,28,Male
61362,31,Male
61363,26,Female
61364,30,Female
61365,31,Male
61366,21,Female
61368,53,Male
61369,59,Female
61370,29,Male
61371,26,Male
61373,23,Female
61375,26,Male
61376,51,Male
61377,46,Male
61378,45,Female
61379,29,Female
61380,40,Male
61382,43,Male
61383,26,Female
61384,20,Female
61385,52,Male
61386,36,Female
61388,29,Female
61391,27,Female
61392,35,Female
61398,41,Male
61399,48,Female
61401,25,Female
61403,29,Female
61406,30,Female
61407,21,Male
61408,40,Female
61409,29,Male
61411,58,Male
61412,38,Female
61413,38,Female
61415,36,Female
61416,25,Female
61417,18,Female
61421,32,Female
61422,27,Female
61424,26,Male
61425,43,Female
61427,48,Male
61429,53,Male
61431,21,Female
61432,20,Female
61433,28,Female
61434,46,Other
61438,39,Female
61439,35,Male
61441,38,Female
61442,33,Female
61444,48,Male
61445,36,Male
61446,67,Male
61447,33,Female
61448,47,Female
61449,21,Female
61450,31,Female
61454,32,Female
61459,31,Female
61460,40,Female
61461,37,Female
61462,25,Male
61463,25,Male
61464,41,Male
61466,53,Male
61468,38,Female
61469,31,Male
61470,35,Male
61472,20,Female
61473,27,Female
61475,67,Male
61476,41,Male
61477,26,Male
61478,22,Female
61481,32,Female
61482,57,Female
61484,25,Male
61485,22,Female
61486,49,Female
61487,20,Female
61488,29,Female
61489,40,Female
61491,20,Female
61493,20,Male
61494,23,Female
61496,29,Female
61498,36,Male
61499,25,Male
61500,43,Female
61502,49,Male
61503,39,Female
61504,60,Female
61507,36,Male
61508,40,Male
61509,22,Male
61511,21,Female
61512,63,Female
61513,57,Female
61515,30,Male
61516,22,Female
61517,33,Male
61518,43,Female
61519,31,Male
61522,69,Male
61528,31,Male
61529,28,Female
61531,33,Male
61532,26,Male
61533,49,Male
61534,30,Female
61535,58,Male
61536,28,Male
61537,32,Female
61539,31,Female
61541,20,Male
61543,39,Female
61544,23,Female
61545,43,Male
61547,48,Female
61548,30,Female
61550,18,Female
61551,31,Female
61554,36,Female
61555,47,Other
61557,53,Female
61558,18,Male
61559,52,Male
61561,42,Female
61563,39,Male
61564,66,Male
61565,43,Female
61566,47,Female
61567,41,Female
61568,49,Male
61569,26,Male
61574,30,Other
61576,43,Female
61581,40,Female
61583,66,Female
61586,20,Female
61588,42,Female
61589,18,Male
61592,38,Male
61594,49,Female
61595,43,Male
61597,23,Male
61598,32,Female
61599,38,Male
61600,42,Male
61603,23,Male
61604,21,Female
61605,61,Female
61606,63,Male
61608,20,Male
61609,33,Female
61610,22,Female
61611,25,Male
61614,18,Female
61617,42,Female
61620,20,Male
61621,25,Female
61622,32,Male
61623,43,Female
61624,46,Female
61625,30,Male
61626,28,Male
61627,43,Female
61630,30,Female
61632,33,Male
61637,19,Female
61638,36,Female
61640,28,Male
61641,21,Female
61643,26,Female
61646,23,Female
61648,32,Female
61651,27,Female
61652,21,Female
61653,23,Female
61654,32,Female
61656,33,Female
61659,28,Female
61661,37,Other
61663,28,Male
61666,23,Female
61667,28,Male
61668,46,Female
61669,29,Male
61673,26,Male
61675,30,Male
61676,23,Female
61679,18,Male
61680,19,Female
61681,32,Male
61682,37,Female
61683,29,Female
61684,53,Female
61685,29,Male
61689,51,Male
61690,23,Female
61691,42,Male
61693,48,Female
61695,37,Female
61699,19,Female
61701,63,Male
61703,19,Female
61704,30,Male
61705,33,Female
61706,40,Male
61708,33,Female
61709,38,Male
61711,48,Male
61713,18,Male
61715,22,Female
61716,42,Male
61718,51,Male
61719,41,Female
61720,52,Female
61721,47,Male
61722,20,Male
61723,32,Female
61724,19,Female
61725,20,Male
61727,18,Female
61728,56,Female
61734,42,Male
61735,23,Female
61736,45,Female
61737,32,Female
61738,32,Female
61739,21,Female
61741,19,Female
61742,27,Male
61744,42,Female
61745,39,Female
61746,40,Female
61748,33,Female
61751,18,Male
61753,27,Male
61754,36,Female
61757,52,Female
61758,18,Male
61760,26,Female
61763,25,Female
61768,41,Female
61770,36,Male
61771,33,Female
61772,27,Male
61775,27,Female
61779,66,Female
61780,26,Female
61781,48,Male
61782,20,Female
61784,39,Female
61788,18,Male
61789,41,Male
61791,36,Other
61792,36,Male
61793,29,Female
61795,50,Female
61796,22,Female
61800,28,Female
61801,50,Male
61802,43,Female
61806,26,Female
61807,56,Male
61808,18,Female
61809,40,Female
61810,25,Female
61812,45,Male
61814,31,Female
61816,27,Male
61818,30,Male
61819,20,Male
61821,29,Male
61822,68,Male
61823,43,Male
61824,32,Female
61826,32,Female
61829,30,Female
61830,38,Male
61831,32,Male
61832,18,Female
61833,32,Male
61835,19,Male
61836,27,Female
61838,45,Female
61840,48,Female
61841,26,Female
61842,36,Female
61843,36,Male
61844,21,Male
61846,27,Male
61847,46,Male
61849,27,Female
61852,43,Female
61856,25,Female
61857,43,Female
61859,49,Male
61860,31,Female
61861,28,Female
61862,50,Female
61863,20,Female
61865,37,Female
61866,37,Male
61868,21,Male
61870,28,Male
61872,47,Male
61874,39,Male
61877,29,Male
61883,22,Male
61885,36,Female
61888,26,Male
61889,30,Female
61890,36,Male
61893,40,Male
61898,25,Female
61899,47,Male
61900,31,Male
61903,28,Female
61909,27,Male
61912,25,Male
61913,48,Male
61914,29,Female
61915,21,Female
61918,27,Male
61919,51,Male
61920,41,Female
61923,32,Other
61925,51,Female
61927,52,Female
61928,27,Male
61929,40,Female
61931,21,Male
61933,22,Male
61935,39,Female
61936,53,Male
61941,19,Male
61942,18,Male
61944,27,Male
61946,46,Female
61947,26,Female
61949,28,Female
61950,36,Male
61952,37,Male
61955,25,Female
61957,29,Female
61958,32,Female
61959,37,Male
61961,26,Male
61962,26,Female
61963,66,Male
61964,31,Male
61965,39,Female
61966,26,Female
61967,30,Female
61969,50,Female
61971,23,Male
61972,53,Female
61974,36,Male
61976,52,Female
61980,53,Male
61981,52,Female
61983,37,Female
61984,29,Female
61985,33,Male
61986,29,Male
61987,28,Female
61989,19,Female
61990,18,Male
61992,29,Female
61993,26,Female
61994,25,Female
62000,52,Male
62001,26,Male
62003,19,Female
62004,51,Male
62008,26,Female
62010,18,Male
62012,27,Female
62013,41,Male
62014,28,Female
62016,29,Female
62017,20,Female
62019,42,Female
62020,62,Female
62021,45,Male
62022,31,Male
62023,29,Male
62024,23,Male
62026,27,Female
62030,20,Male
62034,31,Male
62035,61,Male
62036,30,Female
62038,37,Male
62040,23,Female
62041,28,Male
62042,40,Female
62043,29,Female
62044,39,Female
62046,27,Male
62047,41,Female
62049,25,Female
62051,27,Female
62052,30,Male
62058,40,Female
62059,52,Female
62060,45,Female
62061,36,Male
62062,53,Female
62063,22,Female
62065,22,Male
62066,36,Female
62069,27,Male
62070,40,Male
62071,55,Female
62072,47,Female
62074,33,Male
62075,29,Female
62077,25,Female
62079,35,Female
62080,37,Female
62081,27,Male
62082,20,Male
62083,26,Female
62087,37,Male
62088,29,Female
62089,35,Female
62090,41,Female
62092,19,Female
62094,26,Female
62095,26,Male
62097,27,Female
62098,35,Female
62099,23,Female
62100,35,Female
62101,62,Male
62104,33,Male
62105,30,Female
62106,43,Female
62108,39,Female
62109,22,Female
62110,28,Female
62115,30,Female
62116,31,Female
62117,36,Female
62118,33,Male
62120,43,Female
62121,42,Male
62126,42,Male
62127,30,Male
62128,42,Other
62129,41,Female
62131,27,Female
62132,25,Male
62133,29,Female
62134,39,Male
62135,41,Female
62136,25,Female
62138,20,Female
62139,19,Male
62143,38,Female
62144,30,Female
62146,26,Male
62150,31,Female
62151,28,Female
62152,35,Female
62153,29,Female
62159,41,Female
62160,20,Male
62161,43,Male
62162,56,Female
62163,21,Female
62164,29,Male
62168,46,Female
62169,28,Male
62171,46,Female
62172,67,Other
62173,36,Female
62174,46,Male
62177,33,Male
62178,27,Female
62179,39,Male
62180,43,Female
62184,38,Female
62185,41,Female
62188,46,Female
62191,19,Male
62192,47,Male
62194,20,Female
62195,30,Male
62197,33,Male
62199,27,Male
62201,38,Female
62203,59,Male
62207,23,Male
62209,26,Female
62210,51,Male
62211,47,Female
62212,40,Male
62214,22,Male
62215,43,Male
62216,27,Male
62218,39,Female
62219,27,Male
62221,67,Female
62224,22,Female
62226,19,Female
62227,28,Male
62228,32,Male
62229,29,Male
62230,18,Male
62234,23,Male
62235,40,Male
62236,23,Female
62238,18,Male
